sample,ftc,volume_mm3,breadth_mm3,surface_calc_area_mm3,surface_calc_vol_mm3,shape_factor
40-50-16,after,4.07E-05,0.0674977,0.0083,2.65E-05,0.517434479
40-50-16,after,6.37E-05,0.0520327,0.0115,4.02E-05,0.493464672
40-50-16,after,3.85E-05,0.0360725,0.0066,1.66E-05,0.47725354
40-50-16,after,6.59E-06,0.0293008,0.0009,1.15E-06,0.590373539
40-50-16,after,6.59E-06,0.0251277,0.0014,2.63E-06,0.657768326
40-50-16,after,0.000115383,0.0773015,0.0199,8.83E-05,0.481859175
40-50-16,after,1.10E-05,0.042802,0.0016,3.14E-06,0.648319303
40-50-16,after,1.21E-05,0.0422748,0.0015,3.26E-06,0.709411183
40-50-16,after,0.000129668,0.112417,0.022,0.000109985,0.504602827
40-50-16,after,0.000131866,0.0934466,0.0263,0.000109737,0.421466569
40-50-16,after,0.000121976,0.0643965,0.0209,6.82E-05,0.386323229
40-50-16,after,3.52E-05,0.0394939,0.0053,1.11E-05,0.454916707
40-50-16,after,0.000130767,0.077509,0.0235,8.18E-05,0.387676905
40-50-16,after,0.000682405,0.118153,0.1079,0.000581373,0.31219965
40-50-16,after,9.12E-05,0.0749542,0.0174,5.77E-05,0.414797142
40-50-16,after,5.49E-06,0.0239781,0.001,1.78E-06,0.711270199
40-50-16,after,0.000707679,0.170507,0.1111,0.000606726,0.311959597
40-50-16,after,6.26E-05,0.0633083,0.0112,4.89E-05,0.577146929
40-50-16,after,1.65E-05,0.0520996,0.0028,7.76E-06,0.677246638
40-50-16,after,5.38E-05,0.0425009,0.0113,3.83E-05,0.485966739
40-50-16,after,0.000879105,0.15351,0.1433,0.000704866,0.267285639
40-50-16,after,9.89E-06,0.0322424,0.0013,3.06E-06,0.78424061
40-50-16,after,0.000273621,0.0768127,0.0475,0.000223011,0.374404534
40-50-16,after,0.000027472,0.0420113,0.0049,1.52E-05,0.605703237
40-50-16,after,0.00138679,0.459426,0.2392,0.00109665,0.214998224
40-50-16,after,7.69E-06,0.029326,0.001,1.68E-06,0.682398588
40-50-16,after,6.59E-06,0.0160604,0.001,1.40E-06,0.604362545
40-50-16,after,0.00053076,0.119036,0.0878,0.000436195,0.316793784
40-50-16,after,0.00142415,0.300125,0.2647,0.001349404,0.223095849
40-50-16,after,1.76E-05,0.0353201,0.0032,8.40E-06,0.624636533
40-50-16,after,0.000348345,0.0884173,0.059,0.000281906,0.352398989
40-50-16,after,3.08E-05,0.0355942,0.0055,1.84E-05,0.613264826
40-50-16,after,0.000393399,0.0972191,0.0698,0.000233516,0.262728123
40-50-16,after,0.00114174,0.285345,0.1913,0.000891621,0.234183276
40-50-16,after,0.000418674,0.110915,0.0682,0.000356849,0.356743343
41-50-28,before,0.000730756,0.146532,0.1215,0.000655078,0.300217996
41-50-28,before,0.000364829,0.164063,0.0649,0.000288814,0.325575397
41-50-28,before,8.68E-05,0.0647121,0.0144,4.62E-05,0.432536674
41-50-28,before,0.000128569,0.0790409,0.0216,9.56E-05,0.468189004
41-50-28,before,0.000204392,0.0596394,0.0341,0.000156505,0.411859031
41-50-28,before,0.000838446,0.268175,0.1447,0.000635391,0.247007103
41-50-28,before,5.93E-05,0.0711342,0.011,4.43E-05,0.550735336
41-50-28,before,9.89E-06,0.0103193,0.0014,2.11E-06,0.569152153
41-50-28,before,0.00022637,0.104553,0.0405,9.14E-05,0.242225029
41-50-28,before,0.000681306,0.133826,0.1193,0.000550405,0.272248277
41-50-28,before,0.000356037,0.103763,0.0591,0.000275064,0.346087319
41-50-28,before,0.000115383,0.0795252,0.0184,9.08E-05,0.530873748
41-50-28,before,8.57E-05,0.0846933,0.0131,2.00E-05,0.272209963
41-50-28,before,5.16E-05,0.0444178,0.0097,2.99E-05,0.479767446
41-50-28,before,6.59E-06,0.0234343,0.0007,7.81E-07,0.585694093
41-50-28,before,3.41E-05,0.0616099,0.0051,7.56E-06,0.365321456
41-50-28,before,5.49E-06,0.0242157,0.0005,5.87E-07,0.678125509
41-50-28,before,5.16E-05,0.0552782,0.0089,2.89E-05,0.511765
41-50-28,before,1.54E-05,0.0395022,0.0028,7.04E-06,0.63451962
41-50-28,before,5.49E-06,0.0183107,0.0002,7.56E-08,0.432224463
41-50-28,before,9.89E-06,0.0274594,0.0017,3.81E-06,0.693499546
41-50-28,before,0.000640648,0.127413,0.103,0.000507041,0.298544255
41-50-28,before,4.18E-05,0.0728655,0.0065,1.04E-05,0.353649257
41-50-28,before,1.32E-05,0.0371512,0.0019,5.04E-06,0.748464507
41-50-28,before,0.000213183,0.119989,0.0357,0.000188411,0.445197865
41-50-28,before,2.31E-05,0.0342327,0.0035,4.71E-06,0.388413702
41-50-28,before,6.04E-05,0.0795571,0.0094,4.63E-05,0.663286025
41-50-28,before,9.89E-06,0.0332358,0.0012,1.52E-06,0.532963064
41-50-28,before,5.49E-06,0.024092,0.0005,5.87E-07,0.678127257
41-50-28,before,8.68E-05,0.0736708,0.0136,3.94E-05,0.411414015
41-50-28,before,7.14E-05,0.0537871,0.0115,4.67E-05,0.545520393
41-50-28,before,0.000582407,0.213209,0.0884,0.000510513,0.349437873
41-50-28,before,1.54E-05,0.0412281,0.0026,8.52E-06,0.775599869
41-50-28,before,0.00021648,0.148886,0.0355,0.000155974,0.394720606
41-50-28,before,2.20E-05,0.0453359,0.0036,1.02E-05,0.633136637
41-50-28,before,0.000347246,0.144018,0.0552,0.000217863,0.317200692
41-50-28,before,5.05E-05,0.0528857,0.0087,3.54E-05,0.599249746
41-50-28,before,4.29E-05,0.0492511,0.0067,1.55E-05,0.448380985
41-50-28,before,1.76E-05,0.0385523,0.0037,1.11E-05,0.652318778
41-50-28,before,2.53E-05,0.0483036,0.0042,1.76E-05,0.779791122
41-50-28,before,0.000132965,0.107532,0.0228,4.44E-05,0.265872687
41-50-28,before,1.21E-05,0.0407999,0.0018,4.24E-06,0.703293659
41-50-28,before,1.32E-05,0.0395958,0.0016,2.59E-06,0.570509643
41-50-28,before,1.54E-05,0.0411174,0.0024,4.26E-06,0.529428694
41-50-28,before,0.000248347,0.102828,0.0411,0.000176399,0.370089259
41-50-28,before,9.45E-05,0.0793757,0.0156,7.72E-05,0.562135886
41-50-28,before,7.69E-05,0.0634167,0.0126,5.89E-05,0.580780524
41-50-28,before,2.86E-05,0.0349498,0.0049,1.95E-05,0.715350641
41-50-28,before,2.42E-05,0.0410464,0.0042,1.64E-05,0.742424229
41-50-28,before,0.000239556,0.166598,0.0367,0.000208751,0.463700659
41-50-28,before,0.000192304,0.0614923,0.0387,0.00015358,0.358368624
41-50-28,before,0.000037362,0.049552,0.0063,2.34E-05,0.627602886
41-50-28,before,7.14E-05,0.0563837,0.0116,3.79E-05,0.470767611
41-50-28,before,0.000361532,0.15794,0.0645,0.000310745,0.343975471
41-50-28,before,0.000092306,0.0690114,0.0153,6.83E-05,0.527931783
41-50-28,before,6.81E-05,0.0669385,0.0111,4.00E-05,0.509340588
41-50-28,before,0.000129668,0.0940317,0.0217,8.01E-05,0.414102137
41-50-28,before,8.13E-05,0.0697669,0.0139,5.66E-05,0.513079853
41-50-28,before,5.49E-06,0.0184518,0.001,1.86E-06,0.73218478
41-50-28,before,7.69E-06,0.0281926,0.0012,3.07E-06,0.852010315
41-50-28,before,7.25E-05,0.0836793,0.0115,5.63E-05,0.617945675
41-50-28,before,0.000375817,0.17338,0.0596,0.00031501,0.375653758
41-50-28,before,5.49E-05,0.0743253,0.0101,3.71E-05,0.532779552
41-50-28,before,2.53E-05,0.0473403,0.0041,1.48E-05,0.710897602
41-50-28,before,0.000046153,0.0496817,0.0082,3.46E-05,0.626080084
41-50-28,before,6.81E-05,0.0559048,0.0125,3.46E-05,0.410467895
41-50-28,before,2.97E-05,0.057929,0.0049,1.28E-05,0.540079621
41-50-28,before,0.000436256,0.130034,0.0769,0.00021807,0.227835657
41-50-28,before,8.79E-06,0.0257736,0.0014,3.19E-06,0.748548709
41-50-28,before,0.00256259,0.317719,0.4177,0.002132878,0.191836119
41-50-28,before,0.00237468,0.265935,0.3547,0.002161667,0.227937334
41-50-28,before,0.000876907,0.181091,0.1414,0.000816748,0.298831888
41-50-28,before,1.21E-05,0.0352145,0.0022,6.99E-06,0.803789974
41-50-28,before,3.96E-05,0.0389791,0.0069,2.26E-05,0.559500713
41-50-28,before,0.000350543,0.142108,0.0584,0.000314589,0.38303058
41-50-28,before,9.34E-05,0.0687099,0.0154,5.73E-05,0.466551409
41-50-28,before,2.97E-05,0.0411571,0.0045,8.73E-06,0.455459922
41-50-28,before,5.27E-05,0.058525,0.0095,3.02E-05,0.493979581
41-50-28,before,1.43E-05,0.0355058,0.0023,6.58E-06,0.738685545
41-50-28,before,8.46E-05,0.0523025,0.0145,3.24E-05,0.338979899
41-50-28,before,0.000742844,0.305649,0.1183,0.000670514,0.313163714
41-50-28,before,1.43E-05,0.0328264,0.0021,4.36E-06,0.614765844
41-50-28,before,1.43E-05,0.0351069,0.0024,6.96E-06,0.734751204
41-50-28,before,0.000018681,0.0362283,0.0026,3.91E-06,0.461993132
41-50-28,before,6.59E-06,0.0252072,0.0007,7.81E-07,0.585708709
41-50-28,before,7.69E-06,0.0243977,0.0012,2.90E-06,0.818659021
41-50-28,before,7.14E-05,0.0691755,0.0121,5.25E-05,0.560343145
41-50-28,before,0.000027472,0.0349161,0.0047,1.12E-05,0.515982873
41-50-28,before,0.00627351,0.589554,0.9836,0.005915931,0.160822819
41-50-28,before,0.000199996,0.0760673,0.0374,0.000162777,0.385485812
41-50-28,before,7.69E-06,0.0309579,0.0015,3.52E-06,0.746481465
41-50-28,before,1.10E-05,0.0323512,0.0014,1.63E-06,0.477654595
41-50-28,before,0.000118679,0.0729464,0.0205,7.98E-05,0.437422488
41-50-28,before,0.00366257,0.474737,0.5439,0.003525702,0.20596598
41-50-28,before,0.000156041,0.0829764,0.0269,0.000105467,0.401307049
41-50-28,before,1.98E-05,0.041421,0.0037,1.10E-05,0.645649361
41-50-28,before,1.76E-05,0.0397297,0.0028,8.67E-06,0.728832544
41-50-28,before,2.53E-05,0.0503122,0.0052,1.49E-05,0.56294982
41-50-28,before,1.10E-05,0.0429322,0.0014,1.84E-06,0.519520387
41-50-28,before,9.56E-05,0.0629752,0.0174,5.36E-05,0.395273447
41-50-28,before,5.49E-06,0.0240317,0.0011,2.26E-06,0.756632619
41-50-28,before,2.31E-05,0.0422206,0.0042,1.51E-05,0.702861489
41-50-28,before,0.000170327,0.105563,0.0317,0.00013286,0.39721108
41-50-28,before,1.10E-05,0.0316217,0.0022,6.30E-06,0.750175248
41-50-28,before,2.53E-05,0.0487064,0.0044,1.05E-05,0.525765697
41-50-28,before,8.79E-06,0.0245803,0.0015,2.80E-06,0.640322297
41-50-28,before,0.000440651,0.115854,0.0788,0.000338404,0.298021702
41-50-28,before,0.000131866,0.112975,0.0218,8.57E-05,0.431120333
41-50-28,before,0.0013769,0.371789,0.2294,0.001287286,0.249463741
41-50-28,before,2.42E-05,0.0537446,0.0043,1.57E-05,0.706157997
41-50-28,before,2.20E-05,0.0401248,0.0037,7.34E-06,0.493800906
41-50-28,before,2.09E-05,0.0511926,0.0034,6.79E-06,0.510222743
41-50-28,before,0.000368125,0.204194,0.0684,0.000225227,0.261722821
41-50-28,before,0.000113185,0.0987437,0.02,7.20E-05,0.418364697
41-50-28,before,5.49E-06,0.024007,0.0005,6.17E-07,0.700604734
41-50-28,before,0.00010769,0.0528582,0.0182,8.79E-05,0.52517138
41-50-28,before,0.000242853,0.209086,0.0415,0.000192026,0.387860608
41-50-28,before,6.59E-06,0.0281845,0.001,2.15E-06,0.804886446
41-50-28,before,0.000027472,0.0473886,0.0036,4.54E-06,0.368220245
41-50-28,before,1.21E-05,0.0352675,0.002,6.61E-06,0.851439007
41-50-28,before,7.91E-05,0.0710668,0.0148,6.24E-05,0.514042045
41-50-28,before,0.000504386,0.207501,0.0789,0.000442697,0.356022926
41-50-28,before,0.000494497,0.190204,0.0869,0.000236897,0.213061232
41-50-28,before,0.000139558,0.113327,0.0264,0.000110801,0.422580979
41-50-28,before,6.81E-05,0.0538219,0.0118,4.97E-05,0.553630434
41-50-28,before,5.49E-06,0.0208859,0.0005,3.98E-07,0.523281553
41-50-28,before,8.79E-06,0.0327547,0.0007,5.97E-07,0.489948627
41-50-28,before,4.07E-05,0.0586742,0.0066,2.27E-05,0.587084361
41-50-28,before,8.79E-06,0.0320047,0.0009,8.48E-07,0.481483637
41-50-28,before,0.000164832,0.117147,0.0281,0.000133774,0.450152629
41-50-28,before,0.000229666,0.125665,0.039,0.000117665,0.297749051
41-50-28,before,7.14E-05,0.0771877,0.0121,3.86E-05,0.456315188
41-50-28,before,5.93E-05,0.0736637,0.0094,3.06E-05,0.503191333
41-50-28,before,0.000143953,0.084634,0.0252,0.000115395,0.454857976
41-50-28,before,0.00080548,0.268016,0.1422,0.000589361,0.239059262
41-50-28,before,1.98E-05,0.0605864,0.0034,7.08E-06,0.524282716
41-50-28,before,3.19E-05,0.0645697,0.0048,6.74E-06,0.35948618
41-50-28,before,0.000326368,0.0821965,0.0565,0.00024071,0.331206015
41-50-28,before,5.49E-05,0.0584087,0.0096,3.21E-05,0.508473442
41-50-28,before,2.64E-05,0.0461482,0.0052,1.72E-05,0.619159063
41-50-28,before,0.000083515,0.073247,0.0133,2.50E-05,0.310713567
41-50-28,before,1.98E-05,0.0412553,0.0038,1.34E-05,0.717766884
41-50-28,before,1.43E-05,0.0393959,0.0025,6.17E-06,0.650567067
41-50-28,before,0.000476914,0.129638,0.0798,0.00039897,0.328428877
41-50-28,before,8.79E-06,0.0354013,0.0012,2.95E-06,0.829248657
41-50-28,before,5.49E-06,0.0263842,0.0007,9.89E-07,0.685737633
41-50-28,before,1.98E-05,0.0443536,0.003,8.42E-06,0.667197233
41-50-28,before,0.000018681,0.0409131,0.0031,1.07E-05,0.757286806
41-50-28,before,7.25E-05,0.0938488,0.0137,5.57E-05,0.515009199
41-50-28,before,1.98E-05,0.0412114,0.0033,7.33E-06,0.553133708
41-50-28,before,2.31E-05,0.0338865,0.0045,1.52E-05,0.659056542
41-50-28,before,1.21E-05,0.025328,0.0024,6.52E-06,0.703038634
41-50-28,before,7.69E-06,0.0309519,0.0009,1.10E-06,0.574044713
41-50-28,before,5.49E-06,0.0241831,0.0008,1.50E-06,0.790452085
41-50-28,before,0.000149448,0.0933438,0.0257,8.80E-05,0.372144771
41-50-28,before,5.27E-05,0.0721932,0.0095,2.69E-05,0.457279933
41-50-28,before,0.000175821,0.0937322,0.0306,0.000146156,0.43850378
41-50-28,before,0.000018681,0.0445444,0.0032,9.57E-06,0.681153077
41-50-28,before,5.49E-06,0.0199568,0.0008,1.34E-06,0.733758366
41-50-28,before,8.79E-06,0.0283789,0.0015,3.90E-06,0.799105254
41-50-28,before,0.000116481,0.0628563,0.019,9.68E-05,0.536559192
41-50-28,before,3.52E-05,0.0393723,0.0059,2.02E-05,0.607606614
41-50-28,before,0.000393399,0.15489,0.07,0.000307694,0.314870587
41-50-28,before,4.18E-05,0.0498596,0.0073,2.70E-05,0.595551493
41-50-28,before,2.31E-05,0.0411382,0.0041,1.36E-05,0.672742433
41-50-28,before,0.000027472,0.035356,0.0051,1.73E-05,0.633104197
41-50-28,before,0.000278017,0.0864855,0.0435,0.000228072,0.414994427
41-50-28,before,8.79E-06,0.0246465,0.0017,3.58E-06,0.665475573
41-50-28,before,0.000331862,0.127173,0.0629,0.000242764,0.299196676
41-50-28,before,4.07E-05,0.0564306,0.0078,3.01E-05,0.599373254
41-50-28,before,0.000235161,0.118256,0.0388,0.000191915,0.414691067
41-50-28,before,8.79E-06,0.0278276,0.0009,1.38E-06,0.666459573
41-50-28,before,6.04E-05,0.0769559,0.0094,1.83E-05,0.357726914
41-50-28,before,5.38E-05,0.0623083,0.0092,2.44E-05,0.442532684
41-50-28,before,0.000140657,0.0994351,0.0234,0.000108705,0.470725048
41-50-28,before,1.32E-05,0.0244378,0.0028,6.74E-06,0.61645344
41-50-28,before,6.59E-06,0.0290481,0.0007,8.10E-07,0.600322971
41-50-28,before,4.29E-05,0.0600959,0.0083,3.14E-05,0.580444326
41-50-28,before,6.59E-05,0.0540808,0.011,4.14E-05,0.525863928
41-50-28,before,0.00027472,0.0894007,0.0496,0.000240182,0.376729809
41-50-28,before,2.09E-05,0.0331516,0.0041,1.34E-05,0.666255855
41-50-28,before,0.000329664,0.125853,0.0556,0.000251743,0.346774949
41-50-28,before,0.00033406,0.166008,0.0545,0.000286354,0.385499108
41-50-28,before,5.71E-05,0.0651746,0.0092,4.17E-05,0.632493614
41-50-28,before,2.86E-05,0.0404977,0.0056,1.81E-05,0.594753547
41-50-28,before,0.000293401,0.173019,0.0529,0.000109088,0.208711478
41-50-28,before,0.000120877,0.0932918,0.0219,8.90E-05,0.440173682
41-50-28,before,1.65E-05,0.0372735,0.0027,7.64E-06,0.694685156
41-50-28,before,1.43E-05,0.0306767,0.003,7.94E-06,0.641608815
41-50-28,before,2.53E-05,0.0523183,0.0043,1.46E-05,0.672981187
41-50-28,before,0.000242853,0.129595,0.0424,0.000163019,0.34036402
41-50-28,before,8.79E-06,0.0324934,0.0016,4.15E-06,0.780538425
41-50-28,before,1.65E-05,0.0329112,0.0026,5.30E-06,0.565069519
41-50-28,before,0.000228567,0.0986987,0.0377,0.000187394,0.420061614
41-50-28,before,9.45E-05,0.12457,0.0186,6.63E-05,0.425974529
41-50-28,before,7.47E-05,0.0871014,0.0117,1.66E-05,0.269041723
41-50-28,before,0.000969213,0.163107,0.1637,0.000751609,0.244210049
41-50-28,before,8.13E-05,0.073716,0.014,3.50E-05,0.369544242
41-50-28,before,7.69E-06,0.0271003,0.0017,3.96E-06,0.711846123
41-50-28,before,3.63E-05,0.0549632,0.0058,2.08E-05,0.631184064
41-50-28,before,0.000228567,0.123358,0.0395,0.000121146,0.299750566
41-50-28,before,5.49E-06,0.0242157,0.0006,5.87E-07,0.565115859
41-50-28,before,5.49E-06,0.0242157,0.0005,5.87E-07,0.678133209
41-50-28,before,0.000168129,0.0808172,0.0298,0.000130167,0.416807948
41-50-28,before,0.000527463,0.209486,0.0816,0.000451093,0.348581632
41-50-28,before,2.20E-05,0.0337044,0.004,1.40E-05,0.701736727
41-50-28,before,2.09E-05,0.0429033,0.0029,3.69E-06,0.397987834
41-50-28,before,0.000676911,0.219233,0.1057,0.000579922,0.318167351
41-50-28,before,1.21E-05,0.0268025,0.0022,6.02E-06,0.727635324
41-50-28,before,5.16E-05,0.0723897,0.0086,2.63E-05,0.497498145
41-50-28,before,5.49E-06,0.0291181,0.0009,1.39E-06,0.66957437
41-50-28,before,0.000276918,0.186977,0.0468,0.000201342,0.354972807
41-50-28,before,0.000650538,0.190593,0.116,0.000589451,0.2930833
41-50-28,before,1.10E-05,0.0266788,0.0019,4.59E-06,0.703030434
41-50-28,before,8.79E-06,0.0281284,0.0017,2.71E-06,0.553183055
41-50-28,before,0.000134063,0.0732291,0.0223,8.86E-05,0.431080056
41-50-28,before,1.32E-05,0.0345696,0.002,4.49E-06,0.657656805
41-50-28,before,6.59E-06,0.0273181,0.0012,3.14E-06,0.86403942
41-50-28,before,1.32E-05,0.0304314,0.0023,6.31E-06,0.718346191
41-50-28,before,6.59E-06,0.0259328,0.0007,7.22E-07,0.555868131
41-50-28,before,8.79E-06,0.0249129,0.0009,1.11E-06,0.577695083
41-50-28,before,0.000396696,0.117279,0.0638,0.000319443,0.354208179
41-50-28,before,0.000027472,0.041871,0.0054,1.77E-05,0.608895987
41-50-28,before,0.000106591,0.0823408,0.0171,8.86E-05,0.562243646
41-50-28,before,6.04E-05,0.0704593,0.0121,4.26E-05,0.48782248
41-50-28,before,7.03E-05,0.0512018,0.0124,3.85E-05,0.445008661
41-50-28,before,0.000182414,0.0865339,0.0307,0.000149662,0.444037558
41-50-28,before,3.96E-05,0.0438373,0.0069,2.30E-05,0.566270895
41-50-28,before,0.000037362,0.0378476,0.007,2.57E-05,0.601869773
41-50-28,before,0.000297797,0.129997,0.0514,0.000220997,0.343910556
41-50-28,before,9.01E-05,0.052976,0.0172,6.56E-05,0.457219707
41-50-28,before,1.10E-05,0.0330293,0.0021,5.34E-06,0.703359902
41-50-28,before,3.52E-05,0.0601589,0.0054,2.37E-05,0.739176609
41-50-28,before,3.63E-05,0.0559266,0.0057,1.85E-05,0.59354982
41-50-28,before,2.31E-05,0.0465303,0.0041,1.17E-05,0.608207886
41-50-28,before,6.92E-05,0.0688622,0.0119,5.71E-05,0.602678299
41-50-28,before,7.58E-05,0.0749466,0.0156,6.05E-05,0.477555578
41-50-28,before,7.69E-06,0.0314526,0.0009,9.15E-07,0.506520921
41-50-28,before,8.79E-06,0.0285363,0.0011,1.77E-06,0.643960959
41-50-28,before,9.89E-06,0.0331817,0.0008,8.80E-07,0.555037931
41-50-28,before,1.98E-05,0.038262,0.0034,9.78E-06,0.650303955
41-50-28,before,5.49E-06,0.0242518,0.0005,6.17E-07,0.700611878
41-50-28,before,1.54E-05,0.0342591,0.0027,9.27E-06,0.790322019
41-50-28,before,2.64E-05,0.0711382,0.0048,1.31E-05,0.558532528
41-50-28,before,3.52E-05,0.0391829,0.0065,2.38E-05,0.614810486
41-50-28,before,2.64E-05,0.0709744,0.0054,1.33E-05,0.502124929
41-50-28,before,3.52E-05,0.0704119,0.0076,2.46E-05,0.5381794
41-50-28,before,0.000037362,0.0444706,0.0075,2.55E-05,0.558902216
41-50-28,before,1.76E-05,0.0320288,0.0033,8.48E-06,0.609241724
41-50-28,before,1.10E-05,0.0333213,0.0014,1.87E-06,0.525060172
41-50-28,before,1.43E-05,0.0378647,0.0019,2.43E-06,0.459434971
41-50-28,before,5.49E-06,0.0246311,0.0005,4.27E-07,0.548728162
41-50-28,before,6.59E-06,0.0244864,0.0006,5.89E-07,0.566439127
41-50-28,before,9.12E-05,0.0838853,0.0145,4.30E-05,0.409248134
41-50-28,before,0.000429663,0.172794,0.0699,0.000338974,0.336344835
41-50-28,before,0.000492299,0.185611,0.0817,0.000315648,0.274408504
41-50-28,before,0.000398894,0.191354,0.0691,0.00024663,0.275234883
41-50-28,before,2.97E-05,0.0653794,0.0057,1.95E-05,0.613666428
41-50-28,before,7.69E-05,0.0780232,0.0124,3.03E-05,0.379323574
41-50-28,before,0.000124174,0.0786344,0.0211,5.39E-05,0.326841124
41-50-28,before,0.000404388,0.137411,0.0682,0.000249288,0.280867088
41-50-28,before,2.86E-05,0.0298897,0.0056,1.84E-05,0.602490491
41-50-28,before,0.00080548,0.208663,0.1631,0.000700357,0.233835086
41-50-28,before,5.49E-06,0.024092,0.0005,5.87E-07,0.678119071
41-50-28,before,1.32E-05,0.033385,0.0021,3.27E-06,0.507060088
41-50-28,before,0.000309884,0.0944781,0.0514,0.000259952,0.383221208
41-50-28,before,1.21E-05,0.0356753,0.0015,1.91E-06,0.495879132
41-50-28,before,6.15E-05,0.0829675,0.0109,4.05E-05,0.523054867
41-50-28,before,4.40E-05,0.0628891,0.0072,2.12E-05,0.51450222
41-50-28,before,1.10E-05,0.0316459,0.0021,6.30E-06,0.785212685
41-50-28,before,3.19E-05,0.0427133,0.0065,1.50E-05,0.452949889
41-50-28,before,0.000046153,0.06038,0.0076,3.24E-05,0.646787197
41-50-28,before,1.98E-05,0.0485109,0.003,7.34E-06,0.608678727
41-50-28,before,0.000027472,0.0533488,0.005,1.69E-05,0.637399429
41-50-28,before,0.000280215,0.11805,0.0438,0.000238575,0.424711106
41-50-28,before,0.0009824,0.260478,0.1733,0.000737668,0.227820557
41-50-28,before,0.000115383,0.0763939,0.0194,6.14E-05,0.388143399
41-50-28,before,0.000475816,0.113682,0.0761,0.000421081,0.357006586
41-50-28,before,0.000109888,0.0846679,0.0187,7.12E-05,0.444233369
41-50-28,before,0.000130767,0.0755602,0.0213,7.11E-05,0.389564913
41-50-28,before,3.85E-05,0.0518128,0.0064,2.99E-05,0.727814407
41-50-28,before,6.59E-06,0.0269517,0.0013,2.30E-06,0.648866836
41-50-28,before,7.03E-05,0.0686162,0.0142,4.63E-05,0.439293028
41-50-28,before,0.000487903,0.187549,0.0843,0.000377826,0.29981338
41-50-28,before,0.000172524,0.132434,0.0305,0.000139875,0.427246173
41-50-28,before,1.21E-05,0.0316847,0.0021,4.40E-06,0.618036366
41-50-28,before,3.19E-05,0.0546136,0.0066,1.95E-05,0.530709716
41-50-28,before,7.69E-06,0.0257369,0.0012,3.27E-06,0.887350592
41-50-28,before,9.89E-06,0.0283444,0.0017,3.86E-06,0.69938805
41-50-28,before,0.000358235,0.107207,0.0627,0.000198788,0.262710239
41-50-28,before,2.42E-05,0.0510984,0.0037,6.83E-06,0.470574271
41-50-28,before,0.000365927,0.175038,0.0594,0.000300875,0.365557046
41-50-28,before,5.49E-06,0.0243176,0.0011,2.31E-06,0.768207923
41-50-28,before,9.89E-06,0.0278841,0.0016,4.45E-06,0.817347686
